timestamp,velc_velocity,velc_turbulence,velc_density
2024-06-29 11:19:08.414515,-593.6536101989332,674.4495388898204,715232138.0
2024-06-29 11:20:09.770750,2177.5560441487783,667.8560875800197,3166555208.0
2024-06-29 11:20:09.770750,-409.4462749450422,675.1954037382021,712850342.0
2024-06-29 11:21:11.126985,2153.9689434592187,667.8242244192776,3167118511.0
2024-06-29 11:21:11.126985,-565.4679325092108,674.6549150968966,714659817.0
2024-06-29 11:22:12.483345,2199.212057381253,667.8974972917276,3165236264.0
2024-06-29 11:22:12.483345,-355.0218673735758,675.3731325386193,712245078.0
2024-06-29 11:23:13.839705,-350.61467495143876,675.3743587072694,712335209.0
2024-06-29 11:23:13.839705,2204.991272668337,667.917850044872,3164881348.0
2024-06-29 11:24:15.195940,2236.5311793509677,667.9681313231515,3163228561.0
2024-06-29 11:24:15.195940,-213.60006207378336,675.8593475994205,710631700.0
2024-06-29 11:25:16.552050,2231.115878918907,667.9321541637939,3165887501.0
2024-06-29 11:25:16.552050,-215.22949750042005,675.0709321570075,712903185.0
2024-06-29 11:26:17.908285,2179.953511895016,667.8177490196504,3171157449.0
2024-06-29 11:26:17.908285,-439.69032549190683,673.18707794607,718978922.0
2024-06-29 11:27:19.264635,2207.5892303575665,667.826843158135,3171770818.0
2024-06-29 11:27:19.264635,-258.44312788653815,673.1709025616237,718631412.0
2024-06-29 11:28:20.620870,2182.3909067913696,667.7669258051124,3173535104.0
2024-06-29 11:28:20.620870,-354.83325786932215,672.7605815871349,720010767.0
2024-06-29 11:29:21.977105,-343.989094511512,674.5802727808192,714962196.0
2024-06-29 11:29:21.977105,2188.4857686020455,667.8844094475457,3169626445.0
2024-06-29 11:30:23.333340,2189.6731472896395,667.9074642133303,3166657580.0
2024-06-29 11:30:23.333340,-388.55453586471947,675.3816370092958,712808296.0
2024-06-29 11:31:24.689700,2218.581972018891,667.9026408385847,3164433125.0
2024-06-29 11:31:24.689700,-267.58554007959117,676.0741943565635,710490356.0
2024-06-29 11:32:26.045935,2250.163743899706,667.852963061235,3163127299.0
2024-06-29 11:32:26.045935,-112.13419846458436,676.6238962994972,708573639.0
2024-06-29 11:33:27.402170,2229.5666246950655,667.7269863417129,3164526988.0
2024-06-29 11:33:27.402170,-242.28447102432455,676.1069115421285,710143414.0
2024-06-29 11:34:28.758405,-73.3229673673426,676.4829210819026,708960394.0
2024-06-29 11:34:28.758405,2264.519174754378,667.6365744343098,3164006182.0
2024-06-29 11:35:30.114640,-166.69010412868775,676.1074002485335,709906968.0
2024-06-29 11:35:30.114640,2248.8477821269685,667.5700103500636,3164784575.0
2024-06-29 11:36:31.471000,2229.7240077672477,667.554220987298,3164461939.0
2024-06-29 11:36:31.471000,-267.43904363583295,675.559181991369,711564259.0
2024-06-29 11:37:32.827235,2312.5563209562506,667.5524626604653,3161327125.0
2024-06-29 11:37:32.827235,199.01421801709455,676.5176241719693,707758229.0
2024-06-29 11:38:34.183460,2296.7611741769424,667.6659509610689,3161834025.0
2024-06-29 11:38:34.183460,200.3017139993326,677.1051010066434,706239423.0
2024-06-29 11:39:35.539695,2218.535499623638,667.656839620244,3165053730.0
2024-06-29 11:39:35.539695,-153.74280680781794,676.3908676282349,709234401.0
2024-06-29 11:40:36.896055,2243.1939637301716,667.6081205461088,3166102269.0
2024-06-29 11:40:36.896055,30.968224517538054,677.0305508445693,707279722.0
2024-06-29 11:41:38.252290,-403.31550385419257,675.7123862075014,712120126.0
2024-06-29 11:41:38.252290,2155.3854607840885,667.5134498366377,3171144350.0
2024-06-29 11:42:39.608525,2178.387164585805,667.4868209457759,3169871527.0
2024-06-29 11:42:39.608525,-296.3149883859299,676.0341628249917,710685003.0
2024-06-29 11:43:40.964760,2202.27425945334,667.4408486803084,3168945943.0
2024-06-29 11:43:40.964760,-192.75849744004142,676.2059414451727,709993071.0
2024-06-29 11:44:42.320995,2178.872295520731,667.3617595392992,3170088582.0
2024-06-29 11:44:42.320995,-343.2079188607151,675.6072928513415,711924430.0
2024-06-29 11:45:43.677355,2208.68864484123,667.3473585383053,3169208862.0
2024-06-29 11:45:43.677355,-202.06631470943165,675.9741900743127,710438960.0
2024-06-29 11:46:45.033590,-273.8102313468885,675.6424474766643,711434934.0
2024-06-29 11:46:45.033590,2201.643808175584,667.3121164663916,3169439762.0
2024-06-29 11:47:46.389825,-7.634206390160397,676.4683065333503,708616872.0
2024-06-29 11:47:46.389825,2255.9033849249936,667.3622875693851,3167619173.0
2024-06-29 11:48:47.746060,2253.789256873192,667.4313329076522,3166767312.0
2024-06-29 11:48:47.746060,-45.52478714718154,676.4763297580389,708465136.0
2024-06-29 11:49:49.102410,2298.8712589192187,667.5704415643705,3165056805.0
2024-06-29 11:49:49.102410,200.73336829928473,677.3902026466703,705717037.0
2024-06-29 11:50:50.458645,2280.646756849152,667.69087345722,3166478860.0
2024-06-29 11:50:50.458645,142.91102501255344,677.3821096790474,705993518.0
2024-06-29 11:51:51.814880,2323.9256933358156,667.795195436298,3165233576.0
2024-06-29 11:51:51.814880,405.1840725899943,678.1057127261051,703516692.0
2024-06-29 11:52:53.171115,2275.1882435728608,667.7824139811887,3167200609.0
2024-06-29 11:52:53.171115,165.516703694001,677.3280469408531,706181501.0
2024-06-29 11:53:54.527350,419.49578781160443,677.7817819791375,704648064.0
2024-06-29 11:53:54.527350,2318.0702592374214,667.8517698097443,3166645756.0
2024-06-29 11:54:55.883710,2331.6422954067166,668.0287746901796,3161693687.0
2024-06-29 11:54:55.883710,469.3170363244808,678.4282650738801,702476377.0
2024-06-29 11:55:57.239945,2333.6879274441117,668.0821939226669,3159049828.0
2024-06-29 11:55:57.239945,465.447981571407,678.5144052490087,702250506.0
2024-06-29 11:56:58.596180,2344.713730566272,668.1426973248613,3157291006.0
2024-06-29 11:56:58.596180,518.5469882567552,678.6523435423755,701600195.0
2024-06-29 11:57:59.952415,2375.0577940687303,668.1885508601154,3155479744.0
2024-06-29 11:57:59.952415,683.8621621517344,678.9973112418259,700337250.0
2024-06-29 11:59:01.308775,2395.952291746983,668.1462629008669,3156040066.0
2024-06-29 11:59:01.308775,791.5393996069533,679.2507007277936,699369662.0
2024-06-29 12:00:02.665010,2388.3726573250315,668.0787193848732,3157032035.0
2024-06-29 12:00:02.665010,732.6545289389195,679.0782662911605,700051040.0
